Task_ID,Success,Latency_ms,Bytes,Attempts,Error
427,True,1426.13,1048576,1,
432,True,1407.80,1048576,1,
430,True,1425.50,1048576,1,
428,True,1476.58,1048576,1,
425,True,1503.52,1048576,1,
426,True,1520.24,1048576,1,
429,True,1510.66,1048576,1,
440,True,813.95,1048576,1,
433,True,912.39,1048576,1,
437,True,858.64,1048576,1,
436,True,902.53,1048576,1,
434,True,919.43,1048576,1,
438,True,852.18,1048576,1,
435,True,922.06,1048576,1,
439,True,839.26,1048576,1,
441,True,742.75,1048576,1,
444,True,737.64,1048576,1,
448,True,726.05,1048576,1,
442,True,748.28,1048576,1,
443,True,747.38,1048576,1,
445,True,743.88,1048576,1,
447,True,738.68,1048576,1,
446,True,746.32,1048576,1,
455,True,784.27,1048576,1,
451,True,796.85,1048576,1,
454,True,792.53,1048576,1,
452,True,799.85,1048576,1,
450,True,808.37,1048576,1,
449,True,815.85,1048576,1,
456,True,799.22,1048576,1,
453,True,816.74,1048576,1,
460,True,779.54,1048576,1,
458,True,787.08,1048576,1,
464,True,765.51,1048576,1,
461,True,784.08,1048576,1,
462,True,782.49,1048576,1,
459,True,795.28,1048576,1,
463,True,784.14,1048576,1,
457,True,805.91,1048576,1,
472,True,699.58,1048576,1,
469,True,709.34,1048576,1,
466,True,720.20,1048576,1,
471,True,708.17,1048576,1,
465,True,727.54,1048576,1,
467,True,724.32,1048576,1,
468,True,724.36,1048576,1,
470,True,722.99,1048576,1,
473,True,632.40,1048576,1,
477,True,626.01,1048576,1,
478,True,627.36,1048576,1,
480,True,623.25,1048576,1,
476,True,638.28,1048576,1,
475,True,643.57,1048576,1,
474,True,650.07,1048576,1,
479,True,639.76,1048576,1,
487,True,685.89,1048576,1,
484,True,698.69,1048576,1,
482,True,707.91,1048576,1,
481,True,715.11,1048576,1,
488,True,695.56,1048576,1,
483,True,715.63,1048576,1,
485,True,713.38,1048576,1,
486,True,714.10,1048576,1,
489,True,904.33,1048576,1,
491,True,902.92,1048576,1,
495,True,890.56,1048576,1,
492,True,903.35,1048576,1,
490,True,912.01,1048576,1,
496,True,891.89,1048576,1,
494,True,901.82,1048576,1,
493,True,908.28,1048576,1,
500,True,668.04,1048576,1,
504,True,662.13,1048576,1,
503,True,666.66,1048576,1,
498,True,679.01,1048576,1,
499,True,678.21,1048576,1,
502,True,675.60,1048576,1,
501,True,679.00,1048576,1,
497,True,694.62,1048576,1,
511,True,611.63,1048576,1,
507,True,622.05,1048576,1,
506,True,626.29,1048576,1,
